songnumber,songid,albumid,albumname,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,track_id,artist_hotttnesss,artist_mbid,artist_playmeid,artist_7digitalid,release1,release_7digitalid,song_hotttnesss,track_7digitalid,analysis_sample_rate,audio_md5,end_of_fade_in,energy,key1,key_confidence,loudness,mode1,mode_confidence,start_of_fade_out
9028,SOBIIYZ12A8C13ED05,368997,Amassakoul,ARXI7WU1187FB4D75E,17.5798,Mali Africa,-3.99883,Tinariwen,0,336.326,9,0.048,105.981,4,1,Chatma,2003,TRBFDOH128F933797E,0.472452,5c98fc12-be83-4246-ae5b-2184192913b9,-1,12237,Amassakoul,368997,0.563755208,4109480,22050,d27e6c1caab7bf0fd2cdda12dfaddd85,0,0,9,0.048,-12.328,1,0.033,326.502
9034,SOQQWFU12A8C132F42,284195,Freak Show,ARIH5GU1187FB4C958,0,Newcastle,0,Silverchair,0,209.005,7,0.058,153.785,3,0.531,Roses,1997,TRBFEIX128F426A5F8,0.53622,b0799818-22cb-4564-8e68-3c410d0722ee,1441,4579,Freak Show,284195,0.604326621,3188930,22050,8cf3ef99607e175bd598976a9a160a23,0,0,7,0.058,-5.945,1,0.132,203.064
9036,SOTNHJI12A8C135862,287254,The Essential Stevie Ray Vaughan And Double Trouble,AR32ETX1187B9A792F,0,,0,The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan,0,196.571,1,0,114.088,4,0,Long Way From Home,1990,TRBFEYR128F427230E,0.364914,0244ceb5-57dc-4831-aa9c-6a5e5a1c4938,11639,49211,The Essential Stevie Ray Vaughan And Double Trouble,287254,0.628296796,3222420,22050,0a2d9b8cc084be12025a2ae556a2aa27,2.194,0,1,0,-7.827,1,0.085,177.673
9042,SOGXQSQ12AF729F79A,529445,Blood_ Brains_ & Rock'N'Roll (Limited),ARY02GH1187B99B223,0,Edmonton Alberta Canada,0,Zombie Girl,0,273.345,1,0,123.004,4,0.161,We Are The Ones (Lounge Version),2007,TRBFFNE128F92F6001,0.443396,050bd499-feba-4321-93d7-27b96a60d504,-1,389584,Blood_ Brains_ & Rock'N'Roll (Limited),529445,nan,5847560,22050,cf7eee4fdfb237c010ea3cd54719935b,0.241,0,1,0,-7.184,1,0,260.011
9045,SOWPYIK12AB0184395,462656,The Best Of Ray Lynch,ARNUIBF1187FB4A28F,0,,0,Ray Lynch,0,283.742,6,0.538,122.895,4,0.784,Ralph's Rhapsody,1998,TRBFFSS128F932F5D4,0.386244,352749d3-93dd-422c-90b0-90f46dd725eb,-1,40751,The Best Of Ray Lynch,462656,0.547952942,5150320,22050,69941d63f03c4edd8fe3d3502eb6b72c,8.94,0,6,0.538,-16.715,1,0.568,274.338
9048,SOGHIGJ12AC468AA66,787727,Made In England,ARG4KW31187FB51B7C,0,United Kingdom,0,Atomic Rooster,0,203.311,9,0.161,104.796,4,0.476,Stand By Me,1972,TRBFFZN12903D08332,0.404567,5cf54b1a-831f-4cfc-b946-41131c463fc1,109185,22081,Made In England,787727,nan,8716860,22050,076d48372cc5398fdd1941582948c4b7,0.131,0,9,0.161,-6.958,0,0.198,192.621
9052,SOBRVEP12AC468E74B,449723,CD00,ARH09RT1187FB4A843,0,,0,OV7,0,164.336,4,0.077,105.976,4,1,Volvere,2000,TRBFGFF12903CF4183,0.431448,ab872f2a-8f87-4531-af37-efdeaa1dd63b,1915,110292,CD00,449723,0.43483809,8146670,22050,6eb7a44439e56ef3dd5041d0eab6397b,0.34,0,4,0.077,-6.231,1,0.435,156.52
9054,SOVIKHZ12A58A787E1,260078,Fan-Tas-Tic Vol. 1,AR0WGXC1187B9AAC99,0,Detroit MI,0,Slum Village,0,84.4796,4,0.065,93.352,4,1,Estimate,1997,TRBFGZZ128F426DE40,0.425451,c0c1183e-6940-48ca-8f96-98250fcb3ef1,61553,18252,Fan-Tas-Tic Vol. 1,260078,0.611454434,2862120,22050,929aa141b4d392d697040df4ea020ade,0.172,0,4,0.065,-12.75,0,0.39,79.47
9056,SOKUCKC12A8C1315C4,282383,No. 10_ Upping St.,ARCEOW71187B9A5A71,51.5063,London England,-0.12714,Big Audio Dynamite,0,424.228,1,0.87,125.038,4,1,Badrock City,1986,TRBFHCP128F4265101,0.473637,694b1fd8-0ba6-45bb-a359-d8a8fecaee46,8757,52071,No. 10_ Upping St.,282383,0.215080319,3158850,22050,3312ab323bc6f5aa02722f5bb721bf6c,2.386,0,1,0.87,-16.6,1,0.758,416.386
9057,SOFOCZO12A81C1FC28,620403,The Planxty Collection,AR2XBPG1187B98FCBE,0,,0,Planxty,0,345.704,4,0.472,45.199,4,0,The Lakes Of Pontchartrain,0,TRBFHFG128F930B5F9,0.382592,3dc88d73-6125-48e6-9a6a-b3024d62ee51,50159,145049,The Planxty Collection,620403,0.459724988,6891340,22050,e5339d537ccf4e8dd5be3f8f8baf4cd4,0.142,0,4,0.472,-22.715,1,0.432,340.822
9060,SOCLRHR12A8C134808,142937,Queen Of The Blues: Volume 1 B,ARYYCVC1187B9A8510,35.0464,Chattanooga TN,-85.3095,Bessie Smith,0,187.036,10,0.052,70.746,1,0,Chicago Bound Blues,1991,TRBFHRA128F424D28A,0.404798,ffa28768-ecda-42c6-ac49-6ce5c7d33043,12625,8592,Queen Of The Blues: Volume 1 B,142937,nan,1490280,22050,45247395c702e9b647cb946e00efe3e9,0.206,0,10,0.052,-19.27,1,0.342,181.133
9064,SOLHSSM12A6D4F97F4,47590,Outrider,ARNPPTH1187B9AD429,51.4855,Heston Middlesex England,-0.37196,Jimmy Page,0,184.79,2,1,149.981,7,0.158,Liquid Mercury,1988,TRBFHWD128F148D15D,0.42494,519774a4-3b18-4042-b8c0-927845a616c9,100491,35593,Outrider,47590,0.644362069,509998,22050,ab185bc18f7f6a9439b3bec0e87f9927,0.386,0,2,1,-10.939,1,0.886,180.814
9066,SOYCCVP12A6701E6D1,350853,The Best Of Spooky Tooth,AR4YY6D1187B9AEC44,0,Great Britain / UK,0,Spooky Tooth,0,222.145,2,0.759,96.645,4,0.754,Waitin' For The Wind,1969,TRBFHZG128F9310D3C,0.362174,c8f8f706-2176-4fde-9f50-4e243dd096c8,100400,10859,The Best Of Spooky Tooth,350853,nan,3921210,22050,c59bfed97c713d89dbdf3d0f24bbe503,0,0,2,0.759,-14.736,1,0.682,206.443
9067,SOSSQKN12A6310F224,1106,Casually Dressed And Deep In Conversation,AROBHK51187B9AD82B,0,Wales,0,Funeral For A Friend,0,164.545,6,0.195,148.045,4,0,Your Revolution Is A Joke,2003,TRBFIAK128E07823AA,0.590449,199d0ab3-22c0-4c00-b99d-257f591dda1f,-1,582,Casually Dressed And Deep In Conversation,1106,0.665749175,10079,22050,800d6a00919ea54e5af6f8f6a47b88be,0,0,6,0.195,-10.897,1,0.501,154.912
9068,SOZDWVM12A8AE448E8,134790,BCD,AR2CM6U1187B999EB7,52.5161,Berlin Germany,13.377,Basic Channel,0,329.012,8,0.05,107.709,4,1,Q Loop,1995,TRBFIBL128F423AC68,0.3602,d145a57e-7afb-4793-8cc4-2fad292374ef,-1,106079,BCD,134790,0.593934981,1393830,22050,54ad8ffd0fb19bce006f7659e9c2a3b0,20.016,0,8,0.05,-22.184,0,0.251,322.577
9069,SOXOKQF12AB018C079,570508,Sweetlife,ARJ1W5M1187FB458F3,51.5063,London England,-0.12714,Sweet,0,295.366,9,0.664,120.18,4,1,Neon Psychedelia,0,TRBFICL12903C9CE02,0.508558,dc73bb40-b697-4df9-a2ec-0555bebdba75,2591,630,Sweetlife,570508,0,6323460,22050,97ab67cd766f453fe26219f4afc01905,0.334,0,9,0.664,-4.707,1,0.398,281.124
9071,SOEWUWF12A8C13D27A,165208,...Anywhere But Here,ARPKK761187FB4D53C,40.1022,Anderson IN,-85.6787,The Ataris,0,99.4999,7,0.391,228.637,1,0,Make It Last,1997,TRBFIHG128F4289CF9,0.517329,57805d77-f947-4851-b7fb-78baad154451,13002,89680,...Anywhere But Here,165208,0.538422403,1750350,22050,324504f0ec673c2ed0d1dc49782bb7bb,0.27,0,7,0.391,-5.301,1,0.601,99.5
9073,SOATIOL12A8C13604E,739252,Decimate The Weak,ARJ45SE1187FB44AD1,0,City of Angels,0,Winds Of Plague,0,270.132,11,0.189,126.182,3,0.979,Origins And Endings,2008,TRBFIUJ12903CFEB7C,0.464518,37661f69-2801-409e-847d-3c8b58d2ad0a,140382,148923,Decimate The Weak,739252,0.677997958,8190190,22050,e134fe4d6a25a28afcb16f08594c0b27,6.177,0,11,0.189,-3.225,0,0.089,265.747
9078,SONFNOG12A58A78C05,151246,Chain Letter,AR8LMZM1187B9A8160,0,Houston TX,0,Brooke Valentine,0,218.644,9,0.746,130.495,4,0.61,American Girl,2005,TRBFJGB128F42612B1,0.359064,99d4a7bd-198c-4561-b87b-0cc162a43669,5730,8011,Chain Letter,151246,0.668033348,1580350,22050,9a987770d9dfda7031ce0acadde5f275,0.274,0,9,0.746,-5.806,1,0.499,215.353
9081,SOOIBOK12A58A7ACC6,599965,Locust Abortion Technician,ARPQ4Z01187FB3A736,29.4245,San Antonio TX,-98.4946,Butthole Surfers,0,263.706,4,0.686,146.01,4,0.129,22 Going On 23,1987,TRBFJKU12903CEDB0C,0.48802,2339bc21-aa92-4850-86f0-4bb9433910c8,110955,16860,Locust Abortion Technician,599965,nan,6658290,22050,dc96a1d7aadb4edda706bea9d05a468e,2.177,0,4,0.686,-10.981,1,0.535,258.461
9082,SOZLTQI12AB018143A,328275,Vibes,ARNVH8S1187FB52F86,18.1153,Jamaica West Indies,-77.2735,Heavy D,0,212.244,2,0.088,153.058,4,0.943,Private Dancer,2008,TRBFJMI128F92E535C,0.363668,41c0869f-dfe6-46cc-aa35-cbe9f29638cf,-1,257069,Vibes,328275,0.430962672,3693700,22050,b502bf605abadc8885e260929e2f6bff,0,0,2,0.088,-6.791,1,0.431,206.292
9084,SOLHRQM12A6D4F6CCF,26253,Angels Fall First,AR74Q3R1187B9B24C3,0,Kitee Finland,0,Nightwish,0,153.443,4,0.994,131.248,4,0.066,Lappi Pt IV EtiÃŒ_inen,1997,TRBFJNF128F1462488,0.580345,00a9f935-ba93-4fc8-a33a-993abe9c936b,-1,11846,Angels Fall First,26253,0.613125243,283105,22050,2c8c65fd4549b3e44549e1f720200ba5,0,0,4,0.994,-9.326,0,0.747,149.362
9086,SOZOEJC12CF5CFAD99,300411,The Remixes,AR6PJ8R1187FB5AD70,0,Barranquilla Colombia,0,Shakira,0,366.706,4,0.067,123.448,4,1,Estoy AquÃŒ_,1995,TRBFJPO128F4295BE3,0.71721,bf24ca37-25f4-4e34-9aec-460b94364cfc,1424,21239,The Remixes,300411,nan,3370480,22050,01318109c07abeba0ce2a086b4c54046,0.213,0,4,0.067,-7.098,1,0.394,357.03
9090,SOIJCNT12A8C133677,287312,The Best Of Sophie B. Hawkins,ARNF6401187FB57032,40.7909,New York NY [Manhattan],-73.9664,Sophie B. Hawkins,0,316.76,11,0.337,98.406,3,0.752,I Want You,1992,TRBFKHT128F427215E,0.377593,fd7a8bc1-1b25-4b4c-b899-8f7b3343a229,1475,27792,The Best Of Sophie B. Hawkins,287312,nan,3221990,22050,0acd54dd36e2a75b48864a39ae9d2fbc,0,0,11,0.337,-11.76,1,0.378,297.302
9091,SOWMVSQ12A8C13E1DC,163978,Thelema 6,AR1OBRC1187FB59AD4,0,POLAND,0,Behemoth,0,146.468,2,0,126.154,4,0,Malice,2000,TRBFKMN128F4286D1B,0.550423,69632f9c-31eb-43d5-a864-e73ac72efc66,54446,92339,Thelema 6,163978,0.558441747,1737580,22050,4cb6d68cc5492a8d1c3dd0b47ee9d582,0.326,0,2,0,-5.497,1,0,139.517
9097,SOCXBQG12AF72A7CBD,282089,Comfort Eagle,ARQRQRA12131B4B5A8,0,,0,Cake,0,91.3236,9,0.523,157.992,4,0.249,Arco Arena,2001,TRBFKVH128F4262579,0.650666,fa7b9055-3703-473a-8a09-adf2fe031a24,290,94745,Comfort Eagle,282089,0.764419569,3140210,22050,23fb9f793ccfe90d0924da9c2663e106,0,0,9,0.523,-9.558,0,0.316,87.626
9098,SOYDTJN12AF72A86B9,47197,Question The Answers,AR2SMD91187B9B0582,0,Boston MA,0,The Mighty Mighty Bosstones,0,196.101,9,0.458,160.138,4,0.529,Pictures To Prove It,1994,TRBFLER128F148C52B,0.475941,779353f3-6401-4cda-a8a2-6fd3ec9bc11b,176106,18232,Question The Answers,47197,0.601686244,505571,22050,037acda0ca5d3eabc6d78e18e2d80b2c,0,0,9,0.458,-7.467,1,0.471,196.101
9099,SOGVVLP12A8C1363F1,291849,Stop The World,ARCPY7O1187FB5C0B7,30.2676,Austin TX,-97.743,RIDDLIN' KIDS,0,195.657,6,0.363,144.721,4,0.419,Stop The World,2004,TRBFLFI128F427F374,0.392659,e01042a8-5982-4b15-a512-d547e3cb94cf,8839,143373,Stop The World,291849,0.676548906,3276840,22050,55926001a6f167d9c3c16dff0b1a518b,1.53,0,6,0.363,-3.044,0,0.368,193.312
9101,SOPTYJX12A6701CDC6,11309,Speed Of Sound,ARJ7KF01187B98D717,0,,0,Coldplay,0,295.68,9,0.526,137.008,3,0.622,Things I Don't Understand,2005,TRBFLIP128E07897B4,0.916053,cc197bad-dc9c-440d-a5b5-d52ba2e14234,353,202912,Speed Of Sound,11309,0.651171124,116060,22050,10df2d4ccaf217707a90d1fbb1f7e04c,5.671,0,9,0.526,-6.473,0,0.496,271.209
9104,SOQBJNU12A6701DFF5,14582,Rescued : The Best Of Fontella Bass,ARZH0R61187FB422AE,38.6277,St. Louis MO,-90.1995,Fontella Bass,0,175.386,7,0.517,124.826,4,0.518,I Can't Rest,2006,TRBFLOA128E078FA6A,0.39258,77c1d20a-2374-42f0-8059-61d1f453d5de,-1,1555,Rescued : The Best Of Fontella Bass,14582,0.547952942,151580,22050,37bf1fcf0321b23a0ea5e75991907cbe,2.316,0,7,0.517,-6.754,1,0.542,160.723
9106,SOMGNHX12A8C131BB0,282384,Reachin' Back,AR0AVIB1187FB37D01,0,Englewood NJ,0,Regina Belle,0,225.332,10,0.203,135.985,4,0.517,You Are Everything,1995,TRBFLOH128F42630E3,0.384602,e1235abf-1fab-40a5-833a-057968d90e48,11682,49948,Reachin' Back,282384,0.431432873,3143140,22050,0846c474c499112e42e78bc6f04d215d,0,0,10,0.203,-7.991,1,0.401,210.083
9109,SOLDYJH12AC3DF56D5,776090,Thousand Star,ARZ185I1187FB5B8C5,33.7483,Atlanta  Ga,-84.3911,Jonn Serrie,0,781.609,11,0.49,144.354,7,0.63,Nostalgia for Infinity,0,TRBFLZD12903CE8824,0.371837,8208bc32-5cf6-4b5e-b5bb-c060a78f7a77,241356,14480,Thousand Star,776090,0.539536826,8586890,22050,52cfdfe02e8b3ebd4d79594128b80ed5,0,0,11,0.49,-18.626,1,0.343,688.826
9110,SONRIJJ12A6701FD0A,14421,Gran Turismo,AREHK7O1187B9ADDD7,0,Jâ€¢Ã€_ping Sweden,0,The Cardigans,0,255.399,10,0.558,105.919,3,0.882,Marvel Hill,1998,TRBFMAS128E078F352,0.528302,3e55d51d-687f-4a9d-af96-2fabccf802e5,83087,10180,Gran Turismo,14421,0.641786186,149641,22050,2d4bc9cdeaa0147a2443e9922196943d,0.183,0,10,0.558,-8.022,1,0.184,245.522
9114,SOJBKMX12A8AE47E72,183909,The Complete Classic Sides Remastered: Chicago 1926 Disc A,ARE36MM1187B991E50,31.1689,Couchman TX,-100.077,Blind Lemon Jefferson,0,175.151,4,0.18,101.676,3,0.607,Got The Blues,1926,TRBFMCN128F423625D,0.382847,9481010a-db23-469d-87df-b04118850efb,16298,8588,The Complete Classic Sides Remastered: Chicago 1926 Disc A,183909,nan,1989830,22050,f8f841061c127d4ab7d758d4e1096f4e,0.56,0,4,0.18,-19.239,1,0.112,166.522
9116,SOHTZSS12A6D4FCAC2,226963,Serenata,ARSFVDS1187B990F14,0,,0,Tranzas,0,204.852,8,0.594,126.956,4,0.343,Serenata,0,TRBFMFO128F421BFD4,0.369506,68ea1169-9464-4af1-862e-fb3ccd75e526,-1,174019,Serenata,226963,0.589699681,2503470,22050,d551c1263aa218887553dc99f20b5123,0.119,0,8,0.594,-6.682,1,0.426,186.694
9120,SOIYKGB12A8C1384B0,210004,The Szabotnik 15 Mission,ARP7AOI1187FB518B4,0,,0,Mum,0,242.181,2,0.535,83.341,1,0.694,Mr. Crump,0,TRBFMKO128F426EB91,0.466991,2b64e811-cbcd-45f7-b29d-296444cad4f1,-1,83726,The Szabotnik 15 Mission,210004,0,2279220,22050,aae370ff4421e0a3dcece13f5c543d42,0.287,0,2,0.535,-7.665,1,0.439,235.752
9122,SOJAVUK12AB017EC7E,629288,Live Licks,ARFCUN31187B9AD578,51.5063,London England,-0.12714,The Rolling Stones,0,242.207,5,0.842,130.372,4,0,Start Me Up,1981,TRBFMTO128F9322AE7,0.776038,b071f9fa-14b0-4217-8e97-eb41da73f598,10490,522,Live Licks,629288,nan,6987130,22050,b7ec0584b20007f258525c32a9db84c2,0,0,5,0.842,-3.237,1,0.623,242.207
9124,SOYTQSZ12A8C13A2FD,101954,Casey Bill Weldon Vol. 3 1937-1938,ARAWBUP1187B9B93FC,34.7519,Arkansas,-92.1305,Casey Bill Weldon,0,183.719,7,0.211,107.957,4,0,New Round And Round,0,TRBFMWC128F4281F9B,0,8a79e7f1-6e48-4efd-aba4-42a14d24faec,16317,54718,Casey Bill Weldon Vol. 3 1937-1938,101954,nan,1047490,22050,3079fdca0583392867409e9608bc4c8a,0.415,0,7,0.211,-18.742,1,0.469,176.373
9127,SOPTODT12AB018CE5C,575230,Before the Frost... Until the Freeze,ARUKN9H1187B9B71C8,0,Atlanta GA,0,The Black Crowes,0,202.919,7,0.661,130.692,1,0,Good Morning Captain,2009,TRBFNBC12903CA9800,0.5364,02ceff75-7363-493e-a78d-912dc86c7460,6981,5827,Before the Frost... Until the Freeze,575230,0.585116487,6376060,22050,77bf20575a56e7a749f1e5d0090ba9e2,0,0,7,0.661,-12.024,1,0.604,199.872
9129,SOUQADA12AB0184E60,651236,Blues Routes Mississippi John Hurt,ARHNCQ31187B9915DC,0,Teoc MS,0,Mississippi John Hurt,0,198.765,1,0.082,111.722,5,1,Coffee Blues,1966,TRBFNDW128F9359ECE,0.401098,802484e0-90de-4611-9fa4-f5ef0c7727b6,12776,8587,Blues Routes Mississippi John Hurt,651236,nan,7214400,22050,9388cc84472b6a141075649b5428aea1,0,0,1,0.082,-12.818,0,0.654,194.241
9133,SOAXXGD12A8C134182,194746,The Very Best Of The Early Years,AR4GAFY1187B9B639D,0,Memphis Tennessee,0,B.B. King,0,170.684,3,0.269,103.859,1,0.373,Please Love Me,1956,TRBFNLX128F4249752,0.54229,dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3,130872,136,The Very Best Of The Early Years,194746,nan,2118770,22050,99e0f2993ead02223e5bd17f3b30fdd5,0.415,0,3,0.269,-6.555,1,0.235,164.612
9134,SOUMBKO12A8C135722,289322,Night In The Ruts,AR12F2S1187FB56EEF,0,Boston MA,0,Aerosmith,0,241.867,9,0.994,94.423,3,1,Reefer Head Woman,1979,TRBFNMG128F4278109,0.611117,3d2b98e5-556f-4451-a3ff-c50ea18d57cb,39,10173,Night In The Ruts,289322,0.566226761,3247140,22050,0832474f8f47dde8ac9e61bd1f8331fa,0,0,9,0.994,-12.328,1,0.542,236.124
9135,SOHLPTB12AF72A6B20,804505,Total 60s,AR6XZ861187FB4CECD,53.4098,Liverpool England,-2.97848,The Beatles / Tony Sheridan,0,130.951,1,0.605,159.437,1,0,Ain't She Sweet,1964,TRBFNMW12903CBF3CE,0.840463,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,89208,55752,Total 60s,804505,0.74556417,8892680,22050,e52f51fb52314db8f891919085693f55,0.224,0,1,0.605,-7.455,0,0.526,127.663
9142,SODWJQR12A8C138C30,133610,Once,AR74Q3R1187B9B24C3,0,Kitee Finland,0,Nightwish,0,238.55,2,0.119,139.482,5,0.359,Kuolema Tekee Taiteilijan,2004,TRBFNZT128F429201E,0.580345,00a9f935-ba93-4fc8-a33a-993abe9c936b,-1,11846,Once,133610,nan,1122780,22050,973bd2e30cc90f8c05e1bc4918132a36,0.067,0,2,0.119,-12.967,0,0.294,205.473
9145,SOLWVPV12A8C136FC7,202553,Eye Of The Zombie,ARDZQ5U1187B9ADEAE,37.8695,Berkeley CA,-122.271,John Fogerty,0,354.351,4,0.457,105.131,4,0.685,Soda Pop,1986,TRBFOEA128F425D2DB,0.526549,c3649208-0ebe-449b-b1d7-4bd6c560f109,7532,21563,Eye Of The Zombie,202553,0.408110884,2202900,22050,03c4a5507d435d441637d35a47db8be3,3.988,0,4,0.457,-7.333,0,0.455,337.56
9163,SOJCGJE12A6D4F79F3,22385,Comatised,ARSQW3I1187B9ACD14,0,London England,0,Leona Naess,0,645.381,9,0.494,120.36,4,0.803,Paper Thin,2000,TRBFPRL128F14569B9,0.393016,f66b685d-9abe-4be6-8e59-9a7486be1964,-1,15824,Comatised,22385,0.548718667,231154,22050,fcab1ab9b442804396c483c9d797f826,11.389,0,9,0.494,-12.793,0,0.446,630.886
9165,SOCQVYX12A8C1389E1,295494,Music Of The Celtic Harp,AR0V36F1187FB366B1,53.4196,Ireland,-8.24055,The Chieftains,0,185.861,2,0.771,175.711,4,0,Carolan's Concerto,1971,TRBFPVQ128F428B0D2,0.37897,fce5eb9a-95a7-4a54-b9e4-fe1b036fbe57,11515,2259,Music Of The Celtic Harp,295494,0.517148973,3326560,22050,b383a1d98c6961717f74324233118910,2.293,0,2,0.771,-14.344,1,0.658,175.961
9166,SOHNCST12A8151AF91,229899,Gangsta Lean,ARVCCEM11F4C83DD74,31.1689,Texas,-100.077,D.R.S.,0,237.165,5,0.621,165.168,3,0.862,Gangsta Lean (Gangstapella),1993,TRBFPYV128F421FA78,0.35075,a0e97b42-3b76-4553-8ca1-8daca346e4ce,-1,177075,Gangsta Lean,229899,nan,2518560,22050,07dbbc5a9136160aba4f30ad688632bd,0.351,0,5,0.621,-22.258,0,0.499,225.768
9169,SORFWYL12A8AE47846,138445,Hack,ARGY9FW1187B991C7D,0,Minneapolis MN,0,Information Society,0,251.611,9,0.578,90.011,4,0.751,Slipping Away/Here Is Kazmeyer,1990,TRBFQHY128F4242356,0.430898,051439e5-478e-4c03-8bea-774ad0c28c12,45899,4708,Hack,138445,0,1437370,22050,a8a358af59ec98fdcb152602a069aa2e,6.153,0,9,0.578,-13.573,1,0.606,233.006
9170,SOFVUDX12AB017E4BB,492999,The Out Sound From Way In!,ARINEWW1187FB5577E,0,,0,Perrey And Kingsley,0,119.64,5,0.723,140.638,1,0,The Unidentified Flying Object,1988,TRBFQII128F930D519,0.338415,2f3532b3-febc-4ab2-8f97-fbeebbaa1fe7,-1,364953,The Out Sound From Way In!,492999,nan,5458840,22050,a5c1bd8892000c896a85d3f5cd329b37,0,0,5,0.723,-12.12,1,0.492,108.147
9175,SOVMQSA12A58A789E3,468835,The People or The Gun,ARUSOMY1187FB4D3B4,0,Pittsburgh PA,0,Anti-Flag,0,188.551,11,1,146.141,1,0,The Gre(A)t Depression,2009,TRBFQTF128F933EDCA,0.524379,b88f21a7-a1b9-48fd-bbc4-ae758026f17f,8398,20912,The People or The Gun,468835,0.613814444,5213820,22050,26399f23b89cf549540c2ed2d358d7c2,0,0,11,1,-5.032,1,0.762,177.975
9177,SOPVOHK12A6310D84C,864,Losing Streak,ARG8DXO1187B9AF743,0,Gainesville FL,0,Less Than Jake,0,125.283,2,0.635,133.05,1,0,Automatic,1996,TRBFRFR128E0781C86,0.554564,e54e065f-0ce6-4779-9a9a-afd7b997471f,4116,517,Losing Streak,864,0.640799205,7613,22050,b8d7145f62b1211c023210b6099e1da0,0,0,2,0.635,-4.285,1,0.534,125.283
9178,SOTRPCV12A6D4FAB31,175909,Live at the Fireside Bowl,ARUSOMY1187FB4D3B4,0,Pittsburgh PA,0,Anti-Flag,0,99.0036,1,0.231,106.065,1,0,I Don't Wanna be a War Hero,2003,TRBFRMV128F42214A6,0.524379,b88f21a7-a1b9-48fd-bbc4-ae758026f17f,8398,20912,Live at the Fireside Bowl,175909,0.419674279,1892070,22050,515b9d1164cd776d4dc3161cb120f367,0,0,1,0.231,-6.459,1,0,99.004
9189,SOFUBAO12A8C139CAB,556995,Genesis,ARBCUNV1187B98A9FB,0,East Flatbush Brooklyn NY,0,Busta Rhymes,0,231.497,8,0,176.83,3,1,We Got What You Want,2001,TRBFRZX128F9341EAE,0.539644,10a9ff92-9637-4498-afea-7044b2ab0dc0,282,1302,Genesis,556995,nan,6161210,22050,e46493dc975efc237e2dad29a2e167d8,0,0,8,0,-5.349,0,0,227.451
9190,SOAQKKK12A58A7859A,337856,Nightlife,ARIF3EV1187B9B8522,43.0003,Wyoming,-107.554,Paul Taylor,0,249.835,5,0.269,100.058,4,0.683,East Bay Bounce,0,TRBFSAI128F92F4AC0,0.429261,f3c61305-2b53-4d29-991b-1af1556e191a,50010,72638,Nightlife,337856,0.64068403,3780030,22050,c178823911e45728fc4341fc0d646ca6,0.165,0,5,0.269,-4.73,1,0.042,234.963
9192,SOJLTFB12A6D4F91FC,24380,Night On Fire,AR5WPYF1187B9B40DA,38.2549,Louisville KY,-85.7664,VHS Or Beta,0,343.562,8,0.637,123.847,4,1,Forever,2004,TRBFSKB128F145C5B1,0.421974,632fa908-1fff-4446-a600-72fa41f76a20,16710,5874,Night On Fire,24380,0.527555356,256412,22050,e9dc04f0372aac8725c9adf2a6b06fa1,0.084,0,8,0.637,-5.82,0,0.452,324.11
9193,SOKBKCA12A6D4F7539,22583,Vixen,AR3PDNJ1187B9AF3F0,0,California - LA,0,Vixen,0,229.642,0,0.725,129.846,4,0,One Night Alone,1988,TRBFSNP128F14572B5,0.396019,8b9e78e6-a66f-4974-a847-15681ad93287,56256,15977,Vixen,22583,0.682218135,233700,22050,e527979e74f86ca6589eee1e8403c618,2.891,0,0,0.725,-12.818,1,0.635,212.648
9194,SORDRKC12AB0189339,469687,Jewel Lake,ARBXBQR1187FB56FA5,0,,0,Bill Douglas,0,147.173,5,0.59,108.948,4,0,Infant Dreams,0,TRBFSPA128F9340CDC,0.34339,f75b906a-a107-4f57-b846-fb98f6ce5e21,-1,347407,Jewel Lake,469687,0.270775999,5221820,22050,b84a801e16597434921d18e9115f366d,0.247,0,5,0.59,-33.364,1,0.808,147.173
9200,SOJCSXO12A8C13A80B,154890,Air Age Anthology,ARJTX7M1187FB4CED3,52.8836,England,-1.97406,Be Bop Deluxe,0,285.152,1,0.619,126.729,4,0,Music In Dreamland,1975,TRBFTJP128F426AC3F,0.382843,96742ec2-b733-4ac6-b493-7e056a43b357,61597,16755,Air Age Anthology,154890,nan,1620420,22050,0394d6d559a4939f6709859ef8547a1d,0.792,0,1,0.619,-11.969,1,0.617,281.112
9202,SOEPYCP12AF72A77E0,280392,CARNIVAL VOL. II Memoirs of an Immigrant,ARRJ3UC1187FB579D7,0,Croix-des-Bouquets  Haiti,0,Wyclef Jean featuring will.i.am and Melissa JimÃŒÂ©nez;Wyclef Jean featuring Machel Montano_ Daniela M,0,809.586,7,0.112,129.703,7,1,Touch Your Button Carnival Jam,0,TRBFTZS128F425EAAB,0.477889,4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c,1706,7606,CARNIVAL VOL. II Memoirs of an Immigrant,280392,nan,3124880,22050,f9e7dadb052c22c4f343f2a903f676b9,0,0,7,0.112,-3.894,1,0.36,796.729
